"","election_id","office_id","candidate_id","candidate","party","votes","vote_share"
"30","IN_2008-11-04_GEN","TC1_Carroll_1_1",NA,"Jeffrey R. Smith","REP",6547,"1.00"
"31","IN_2008-11-04_GEN","AG_Cass_1_1",NA,"Linda Pence","DEM",7209,"0.47"
"32","IN_2008-11-04_GEN","AG_Cass_1_1",NA,"Greg Zoeller","REP",7983,"0.53"
"33","IN_2008-11-04_GEN","AG_Clark_1_1",NA,"Linda Pence","DEM",21282,"0.48"
"34","IN_2008-11-04_GEN","AG_Clark_1_1",NA,"Greg Zoeller","REP",23418,"0.52"
"35","IN_2008-11-04_GEN","TC2_Clark_4_1",NA,"Dan Moore","DEM",26721,"0.59"
"36","IN_2008-11-04_GEN","TC2_Clark_4_1",NA,"Abraham (Abe) Navarro","REP",18460,"0.41"
"37","IN_2008-11-04_GEN","TC1_Clark_1_2",NA,"Jerome F. (Jerry) Jacobi","DEM",32995,"1.00"
"38","IN_2008-11-04_GEN","TC1_Clark_1_3",NA,"Joseph Joe P.  Weber","DEM",32406,"1.00"
"39","IN_2008-11-04_GEN","AG_Clay_1_1",NA,"Linda Pence","DEM",4741,"0.43"
"40","IN_2008-11-04_GEN","AG_Clay_1_1",NA,"Greg Zoeller","REP",6198,"0.57"
"41","IN_2008-11-04_GEN","AG_Clinton_1_1",NA,"Linda Pence","DEM",4934,"0.42"
"42","IN_2008-11-04_GEN","AG_Clinton_1_1",NA,"Greg Zoeller","REP",6930,"0.58"
"43","IN_2008-11-04_GEN","TC1_Clinton_1_1",NA,"Louis D. Evans","DEM",4754,"0.39"
"44","IN_2008-11-04_GEN","TC1_Clinton_1_1",NA,"Justin Hunter","REP",7446,"0.61"
"45","IN_2008-11-04_GEN","AG_Crawford_1_1",NA,"Linda Pence","DEM",2408,"0.55"
"46","IN_2008-11-04_GEN","AG_Crawford_1_1",NA,"Greg Zoeller","REP",1933,"0.45"
"47","IN_2008-11-04_GEN","AG_Daviess_1_1",NA,"Linda Pence","DEM",3165,"0.32"
"48","IN_2008-11-04_GEN","AG_Daviess_1_1",NA,"Greg Zoeller","REP",6620,"0.68"
"49","IN_2008-11-04_GEN","TC2_Daviess_49_1",NA,"Jeffrey R. (Jeff) Norris","DEM",4442,"0.43"
"50","IN_2008-11-04_GEN","TC2_Daviess_49_1",NA,"Gregory A. Smith","REP",5957,"0.57"
"51","IN_2008-11-04_GEN","TC1_Daviess_1_1",NA,"Dean A. Sobecki","REP",8032,"1.00"
"52","IN_2008-11-04_GEN","AG_Dearborn_1_1",NA,"Linda Pence","DEM",8025,"0.39"
"53","IN_2008-11-04_GEN","AG_Dearborn_1_1",NA,"Greg Zoeller","REP",12684,"0.61"
"54","IN_2008-11-04_GEN","TC1_Dearborn_1_1",NA,"Barbara A. Wyly","DEM",6002,"0.28"
"55","IN_2008-11-04_GEN","TC1_Dearborn_1_1",NA,"Jonathan N. Cleary","REP",15727,"0.72"
"56","IN_2008-11-04_GEN","AG_Decatur_1_1",NA,"Linda Pence","DEM",4019,"0.40"
"57","IN_2008-11-04_GEN","AG_Decatur_1_1",NA,"Greg Zoeller","REP",5921,"0.60"
"58","IN_2008-11-04_GEN","TC1_Decatur_1_1",NA,"Matthew D. Bailey","REP",8724,"1.00"
"59","IN_2008-11-04_GEN","AG_DeKalb_1_1",NA,"Linda Pence","DEM",7512,"0.47"
"60","IN_2008-11-04_GEN","AG_DeKalb_1_1",NA,"Greg Zoeller","REP",8567,"0.53"
"61","IN_2008-11-04_GEN","TC1_DeKalb_1_1",NA,"Kevin P. Wallace","DEM",11609,"1.00"
"62","IN_2008-11-04_GEN","AG_Delaware_1_1",NA,"Linda Pence","DEM",27195,"0.57"
"63","IN_2008-11-04_GEN","AG_Delaware_1_1",NA,"Greg Zoeller","REP",20469,"0.43"
"64","IN_2008-11-04_GEN","TC2_Delaware_46_3",NA,"Linda Ralu Wolf","DEM",28506,"0.59"
"65","IN_2008-11-04_GEN","TC2_Delaware_46_3",NA,"Mark A. Delgado","REP",19638,"0.41"
"66","IN_2008-11-04_GEN","TC2_Delaware_46_4",NA,"Diane M. Frye","DEM",23166,"0.48"
"67","IN_2008-11-04_GEN","TC2_Delaware_46_4",NA,"John M. Feick","REP",24778,"0.52"
"68","IN_2008-11-04_GEN","TC2_Delaware_46_5",NA,"Thomas A. Cannon, Jr.","DEM",28208,"0.59"
"69","IN_2008-11-04_GEN","TC2_Delaware_46_5",NA,"Chris M. Teagle","REP",19468,"0.41"
"70","IN_2008-11-04_GEN","AG_Dubois_1_1",NA,"Linda Pence","DEM",8057,"0.49"
"71","IN_2008-11-04_GEN","AG_Dubois_1_1",NA,"Greg Zoeller","REP",8553,"0.51"
"72","IN_2008-11-04_GEN","TC2_Dubois_57_1",NA,"William E. Weikert","DEM",13590,"1.00"
"73","IN_2008-11-04_GEN","AG_Elkhart_1_1",NA,"Linda Pence","DEM",28530,"0.42"
"74","IN_2008-11-04_GEN","AG_Elkhart_1_1",NA,"Greg Zoeller","REP",40206,"0.58"
"75","IN_2008-11-04_GEN","TC1_Elkhart_1_1",NA,"Evan S. Roberts","REP",49200,"1.00"
"76","IN_2008-11-04_GEN","TC1_Elkhart_1_3",NA,"George W. Biddlecome","REP",49620,"1.00"
"77","IN_2008-11-04_GEN","TC1_Elkhart_1_4",NA,"Olga H. Stickel","REP",49055,"1.00"
"78","IN_2008-11-04_GEN","TC1_Elkhart_1_5",NA,"Fay Schwartz","DEM",28894,"0.44"
"79","IN_2008-11-04_GEN","TC1_Elkhart_1_5",NA,"Charles C. Wicks","REP",37301,"0.56"
