"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2014-08-26_PRI","TC2_8_11",NA,"William Falik","NON",8060,0.19,0
"FL_2014-08-26_PRI","TC2_9_10",NA,"Kim Shepard","NON",70997,0.599,1
"FL_2014-08-26_PRI","TC2_9_10",NA,"Norberto Katz","NON",47469,0.401,0
"FL_2014-08-26_PRI","TC2_9_12",NA,"Frank George","NON",38714,0.333,0
"FL_2014-08-26_PRI","TC2_9_12",NA,"Margaret Schreiber","NON",77588,0.667,1
"FL_2014-08-26_PRI","TC2_9_18",NA,"Elaine Barbour","NON",80403,0.692,1
"FL_2014-08-26_PRI","TC2_9_18",NA,"Harold Bacchus","NON",19979,0.172,0
"FL_2014-08-26_PRI","TC2_9_18",NA,"James Hetz","NON",15799,0.136,0
"FL_2014-08-26_PRI","TC2_9_30",NA,"Kevin Weiss","NON",90611,0.795,1
"FL_2014-08-26_PRI","TC2_9_30",NA,"Orley Burey","NON",23299,0.205,0
"FL_2014-08-26_PRI","TC2_9_32",NA,"Diana Tennis","NON",60698,0.512,1
"FL_2014-08-26_PRI","TC2_9_32",NA,"Patricia Strowbridge","NON",57784,0.488,0
"FL_2014-08-26_PRI","TC2_9_33",NA,"Heather Rodriguez","NON",72251,0.619,1
"FL_2014-08-26_PRI","TC2_9_33",NA,"Roger Scott","NON",44390,0.381,0
"FL_2014-08-26_PRI","TC2_9_35",NA,"Bradford Fisher","NON",35085,0.302,0
"FL_2014-08-26_PRI","TC2_9_35",NA,"Janet Thorpe","NON",80901,0.698,1
"FL_2014-08-26_PRI","TC2_9_37",NA,"Gino Feliciani","NON",39989,0.351,0
"FL_2014-08-26_PRI","TC2_9_37",NA,"Scott Polodna","NON",74060,0.649,1
"FL_2014-08-26_PRI-D","AG_FL_000",NA,"George Sheldon","DEM",457811,0.607,1
"FL_2014-08-26_PRI-D","AG_FL_000",NA,"Perry Thurston","DEM",296907,0.393,0
