"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2020-08-18_PRI","TC2_13_9",NA,"Kelly Ayers","NON",108474,0.503,1
"FL_2020-08-18_PRI","TC2_15_16",NA,"Henry Johnson","NON",93150,0.382,0
"FL_2020-08-18_PRI","TC2_15_16",NA,"Jeffrey Gillen","NON",150716,0.618,1
"FL_2020-08-18_PRI","TC2_15_30",NA,"Adam Myron","NON",77861,0.318,1
"FL_2020-08-18_PRI","TC2_15_30",NA,"Caryn Siperstein","NON",77434,0.316,0
"FL_2020-08-18_PRI","TC2_15_30",NA,"Jaimie Goodman","NON",89385,0.365,1
"FL_2020-08-18_PRI","TC2_17_16",NA,"Abbe Logan","NON",68280,0.234,0
"FL_2020-08-18_PRI","TC2_17_16",NA,"Dennis Bailey","NON",106389,0.364,1
"FL_2020-08-18_PRI","TC2_17_16",NA,"George Odom","NON",117436,0.402,1
"FL_2020-08-18_PRI","TC2_17_18",NA,"Kristin Padowitz","NON",98837,0.34,0
"FL_2020-08-18_PRI","TC2_17_18",NA,"Patti Englander Henning","NON",191621,0.66,1
"FL_2020-08-18_PRI","TC2_17_27",NA,"Frank Ledee","NON",152751,0.528,1
"FL_2020-08-18_PRI","TC2_17_27",NA,"Matthew Destry","NON",44307,0.153,0
"FL_2020-08-18_PRI","TC2_17_27",NA,"Meredith Chaiken-Weiss","NON",92216,0.319,0
"FL_2020-08-18_PRI","TC2_17_30",NA,"Dale Cohen","NON",149145,0.512,1
"FL_2020-08-18_PRI","TC2_17_30",NA,"Ian Richards","NON",142028,0.488,0
"FL_2020-08-18_PRI","TC2_17_50",NA,"Linda Alley","NON",159737,0.559,1
"FL_2020-08-18_PRI","TC2_17_50",NA,"Vegina Hawkins","NON",126175,0.441,0
"FL_2020-08-18_PRI","TC2_18_15",NA,"A. Bross","NON",69296,0.367,0
"FL_2020-08-18_PRI","TC2_18_15",NA,"Tesha Ballou","NON",119671,0.633,1
"FL_2020-08-18_PRI","TC2_18_18",NA,"Michael Peacock","NON",48908,0.262,0
"FL_2020-08-18_PRI","TC2_18_18",NA,"Steve Henderson","NON",137529,0.738,1
"FL_2020-08-18_PRI","TC2_18_21",NA,"Donna Goerner","NON",111640,0.596,1
"FL_2020-08-18_PRI","TC2_18_21",NA,"Marc Jones","NON",75812,0.404,0
"FL_2020-08-18_PRI","TC2_18_25",NA,"Oscar Hotusing","NON",54338,0.292,0
"FL_2020-08-18_PRI","TC2_18_25",NA,"Sam Bookhardt","NON",131762,0.708,1
"FL_2020-08-18_PRI","TC2_19_11",NA,"Louis Larsen","NON",43320,0.335,0
"FL_2020-08-18_PRI","TC2_19_11",NA,"Victoria Griffin","NON",85885,0.665,1
"FL_2020-08-18_PRI","TC2_2_16",NA,"Angela Dempsey","NON",72325,0.713,1
"FL_2020-08-18_PRI","TC2_2_16",NA,"Kevin Alvarez","NON",29100,0.287,0
"FL_2020-08-18_PRI","TC2_2_4",NA,"Amanda Wall","NON",23954,0.237,1
"FL_2020-08-18_PRI","TC2_2_4",NA,"Nina Moody","NON",21821,0.215,0
"FL_2020-08-18_PRI","TC2_2_4",NA,"Pete Williams","NON",18719,0.185,0
"FL_2020-08-18_PRI","TC2_2_4",NA,"Tiffany Baker","NON",36771,0.363,1
"FL_2020-08-18_PRI","TC2_5_22",NA,"George Angeliadis","NON",116637,0.487,0
"FL_2020-08-18_PRI","TC2_5_22",NA,"Pam Vergara","NON",122807,0.513,1
"FL_2020-08-18_PRI","TC2_6_28",NA,"Eva Vergos","NON",133042,0.474,0
"FL_2020-08-18_PRI","TC2_6_28",NA,"Evan Frayman","NON",147902,0.526,1
"FL_2020-08-18_PRI","TC2_6_44",NA,"Ashley Ward-Singleton","NON",130627,0.465,0
"FL_2020-08-18_PRI","TC2_6_44",NA,"Elizabeth Jack","NON",150055,0.535,1
"FL_2020-08-18_PRI","TC2_7_14",NA,"Dan Hilbert","NON",70200,0.369,1
"FL_2020-08-18_PRI","TC2_7_14",NA,"Joan Anthony","NON",64032,0.337,1
"FL_2020-08-18_PRI","TC2_7_14",NA,"MaryEllen Osterndorf","NON",55984,0.294,0
"FL_2020-08-18_PRI","TC2_7_27",NA,"Alicia Washington","NON",98014,0.522,1
"FL_2020-08-18_PRI","TC2_7_27",NA,"Bryan Rendzio","NON",89780,0.478,0
"FL_2020-08-18_PRI","TC2_7_6",NA,"Anna Handy","NON",85125,0.445,0
"FL_2020-08-18_PRI","TC2_7_6",NA,"Mike Orfinger","NON",106205,0.555,1
"FL_2020-08-18_PRI","TC2_9_1",NA,"Mikaela Nix","NON",133599,0.542,1
"FL_2020-08-18_PRI","TC2_9_1",NA,"Rhiannon Arnold","NON",112756,0.458,0
"FL_2020-08-18_PRI","TC2_9_21",NA,"Alan Apte","NON",120703,0.487,0
"FL_2020-08-18_PRI","TC2_9_21",NA,"Christy Collins","NON",127146,0.513,1
"FL_2020-08-18_PRI","TC2_9_34",NA,"Amrita Singh","NON",101829,0.411,0
"FL_2020-08-18_PRI","TC2_9_34",NA,"Mike Kraynick","NON",145986,0.589,1
"FL_2020-08-18_PRI","TC2_9_39",NA,"Mark Van Valkenburgh","NON",92177,0.377,0
"FL_2020-08-18_PRI","TC2_9_39",NA,"Vincent Falcone","NON",152129,0.623,1
"FL_2020-08-18_PRI-D","PD_17_000",NA,"Gordon Weekes","DEM",98497,0.48,1
"FL_2020-08-18_PRI-D","PD_17_000",NA,"Ruby Green","DEM",65894,0.321,1
"FL_2020-08-18_PRI-D","PD_17_000",NA,"Tom Lynch","DEM",41009,0.2,0
"FL_2020-08-18_PRI-D","PD_2_000",NA,"Andy Thomas","DEM",35823,0.357,0
"FL_2020-08-18_PRI-D","PD_2_000",NA,"Jessica Yeary","DEM",64424,0.643,1
"FL_2020-08-18_PRI-D","SA_11_000",NA,"Katherine Fernandez Rundle","DEM",242340,0.612,1
"FL_2020-08-18_PRI-D","SA_11_000",NA,"Melba Pearson","DEM",153929,0.388,0
"FL_2020-08-18_PRI-D","SA_17_000",NA,"David Cannady","DEM",13404,0.065,0
"FL_2020-08-18_PRI-D","SA_17_000",NA,"Harold Pryor","DEM",43730,0.212,1
"FL_2020-08-18_PRI-D","SA_17_000",NA,"James Lewis","DEM",9885,0.048,0
"FL_2020-08-18_PRI-D","SA_17_000",NA,"Joe Kimok","DEM",41153,0.199,1
"FL_2020-08-18_PRI-D","SA_17_000",NA,"Joshua Rydell","DEM",25401,0.123,0
"FL_2020-08-18_PRI-D","SA_17_000",NA,"Justin McCormack","DEM",8602,0.042,0
"FL_2020-08-18_PRI-D","SA_17_000",NA,"Sarahnell Murphy","DEM",35695,0.173,0
"FL_2020-08-18_PRI-D","SA_17_000",NA,"Teresa Fanning-Williams","DEM",28463,0.138,0
"FL_2020-08-18_PRI-D","SA_9_000",NA,"Belvin Perry","DEM",45732,0.31,1
"FL_2020-08-18_PRI-D","SA_9_000",NA,"Deborah Barra","DEM",28551,0.194,0
"FL_2020-08-18_PRI-D","SA_9_000",NA,"Monique Worrell","DEM",63863,0.434,1
"FL_2020-08-18_PRI-D","SA_9_000",NA,"Ryan Williams","DEM",9157,0.062,0
"FL_2020-08-18_PRI-R","PD_7_000",NA,"Anne Marie Gennusa","REP",60850,0.325,1
"FL_2020-08-18_PRI-R","PD_7_000",NA,"George Burden","REP",54324,0.29,0
"FL_2020-08-18_PRI-R","PD_7_000",NA,"Matt Metz","REP",71867,0.384,1
"FL_2020-08-18_PRI-R","SA_12_000",NA,"Ed Brodsky","REP",56216,0.666,1
"FL_2020-08-18_PRI-R","SA_12_000",NA,"Lisa Chittaro","REP",28151,0.334,0
"FL_2020-08-18_PRI-R","SA_14_000",NA,"Larry Basford","REP",47060,0.755,1
"FL_2020-08-18_PRI-R","SA_14_000",NA,"Wes Hatcher","REP",15239,0.245,0
"FL_2020-08-18_PRI-R","SA_16_000",NA,"Dennis Ward","REP",6020,0.671,1
"FL_2020-08-18_PRI-R","SA_16_000",NA,"Mark Kohl","REP",2948,0.329,0
"FL_2020-08-18_PRI-R","SA_3_000",NA,"John Durrett","REP",24919,0.592,1
"FL_2020-08-18_PRI-R","SA_3_000",NA,"Tina Seifert","REP",17173,0.408,0
