"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_1996-09-03_PRI","TC2_6_1",NA,"Mark Lewis, Sr.","NON",21604,0.175,0
"FL_1996-09-03_PRI","TC2_6_1",NA,"Nicholas Mooney","NON",26521,0.215,1
"FL_1996-09-03_PRI","TC2_6_16",NA,"Claire Luten","NON",58639,0.485,0
"FL_1996-09-03_PRI","TC2_6_16",NA,"Walt Logan","NON",62320,0.515,1
"FL_1996-09-03_PRI","TC2_6_17",NA,"Mark Shames","NON",61989,0.505,1
"FL_1996-09-03_PRI","TC2_6_17",NA,"Sarah Chaves","NON",60882,0.495,0
"FL_1996-09-03_PRI","TC2_6_6",NA,"Joe Lovelace","NON",24171,0.197,0
"FL_1996-09-03_PRI","TC2_6_6",NA,"Marion Fleming","NON",38765,0.316,1
"FL_1996-09-03_PRI","TC2_6_6",NA,"Shawn Crane","NON",33942,0.277,1
"FL_1996-09-03_PRI","TC2_6_6",NA,"Thomas Michaels","NON",25758,0.21,0
"FL_1996-09-03_PRI","TC2_7_14",NA,"Everett Jones","NON",14331,0.184,0
"FL_1996-09-03_PRI","TC2_7_14",NA,"John Alexander","NON",39437,0.505,1
"FL_1996-09-03_PRI","TC2_7_14",NA,"Thomas Cushman","NON",24312,0.311,0
"FL_1996-09-03_PRI","TC2_7_7",NA,"Sylvan Wells","NON",26800,0.342,0
"FL_1996-09-03_PRI","TC2_7_7",NA,"William 'Bill' Johnson, Jr.","NON",51635,0.658,1
"FL_1996-09-03_PRI","TC2_8_10",NA,"Jim Nilon","NON",25270,0.495,0
"FL_1996-09-03_PRI","TC2_8_10",NA,"Martha Lott","NON",25816,0.505,1
"FL_1996-09-03_PRI","TC2_9_18",NA,"Keith Hesse","NON",24743,0.404,0
"FL_1996-09-03_PRI","TC2_9_18",NA,"Roger McDonald","NON",36516,0.596,1
"FL_1996-09-03_PRI","TC2_9_21",NA,"Kathy Anderson","NON",30076,0.495,0
"FL_1996-09-03_PRI","TC2_9_21",NA,"W. Turner","NON",30657,0.505,1
"FL_1996-09-03_PRI","TC2_9_25",NA,"Linda Gloeckner","NON",25581,0.413,0
"FL_1996-09-03_PRI","TC2_9_25",NA,"Tony Johnson","NON",36393,0.587,1
"FL_1996-09-03_PRI-D","PD_16_000",NA,"Merrell Sands III","DEM",2065,0.339,0
"FL_1996-09-03_PRI-D","PD_16_000",NA,"Rosemary Enright","DEM",4019,0.661,1
"FL_1996-09-03_PRI-D","SA_14_000",NA,"Chris Patterson","DEM",24407,0.452,0
"FL_1996-09-03_PRI-D","SA_14_000",NA,"Jim Appleman","DEM",29638,0.548,1
"FL_1996-09-03_PRI-D","SA_2_000",NA,"Steve Parton","DEM",24001,0.381,0
"FL_1996-09-03_PRI-D","SA_2_000",NA,"William Meggs","DEM",38925,0.619,1
"FL_1996-09-03_PRI-R","PD_6_000",NA,"Bob Dillinger","REP",42724,0.569,1
"FL_1996-09-03_PRI-R","PD_6_000",NA,"Robert Jagger","REP",32345,0.431,0
"FL_1996-09-03_PRI-R","SA_13_000",NA,"John Moser","REP",32699,0.444,0
"FL_1996-09-03_PRI-R","SA_13_000",NA,"Mike Kavouklis","REP",41000,0.556,1
"FL_1996-09-03_PRI-R","SA_7_000",NA,"James Alexander","REP",18805,0.478,0
"FL_1996-09-03_PRI-R","SA_7_000",NA,"John Tanner","REP",20557,0.522,1
